GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3,AEZ_id
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,West Gojjam,ETH.3.12.14_1,Wonberma,Amhara
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,West Gojjam,ETH.3.12.15_1,Yilma Na Densa ,Amhara
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asossa,ETH.4.1.1_1,Asossa,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asossa,ETH.4.1.2_1,Bambasi,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asossa,ETH.4.1.3_1,Homesha,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asossa,ETH.4.1.4_1,Kurmuk,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asossa,ETH.4.1.5_1,Menge,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asossa,ETH.4.1.6_1,Odabuldi-Guli,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asossa,ETH.4.1.7_1,Sherkole,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.2_1,Asossa City Administration,ETH.4.2.1_1,Assossa Town,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Kemashi,ETH.4.3.1_1,Agelo Meti,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Kemashi,ETH.4.3.2_1,Belojegonfoy,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Kemashi,ETH.4.3.3_1,Kemashi,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Kemashi,ETH.4.3.4_1,Sirba Abay,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Kemashi,ETH.4.3.5_1,Yaso,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.4_1,Mao Komo Special ,ETH.4.4.1_1,Mao Komo Special ,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.5_1,Metekel ,ETH.4.5.1_1,Bulen,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.5_1,Metekel ,ETH.4.5.2_1,Dangur,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.5_1,Metekel ,ETH.4.5.3_1,Dibate,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.5_1,Metekel ,ETH.4.5.4_1,Guba,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.5_1,Metekel ,ETH.4.5.5_1,Mandura,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.5_1,Metekel ,ETH.4.5.6_1,Pawe,Bensh-G
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.5_1,Metekel ,ETH.4.5.7_1,Wenbera,Bensh-G
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.1_1,Addis Ketema,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.2_1,Biyoawale,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.3_1,Dire Dawa Town,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.4_1,Gende Kore,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.5_1,Jeldessa,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.6_1,Legehare,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.7_1,M/jebdu,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.8_1,Sabian,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.9_1,Wahil,Dire Dawa
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnewak,ETH.6.1.1_1,Dima ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnewak,ETH.6.1.2_1,Gambella Zuria ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnewak,ETH.6.1.3_1,Gog ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnewak,ETH.6.1.4_1,Jor ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.2_1,Etang Special,ETH.6.2.1_1,Etang ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.3_1,Gambella Town Administration,ETH.6.3.1_1,Gambella Town,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.4_1,Mezhenger,ETH.6.4.1_1,Godare ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.4_1,Mezhenger,ETH.6.4.2_1,Mengesh ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.5_1,Nuwer,ETH.6.5.1_1,Akobo ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.5_1,Nuwer,ETH.6.5.2_1,Jikawo ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.5_1,Nuwer,ETH.6.5.3_1,Lare ,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.5_1,Nuwer,ETH.6.5.4_1,Makuey,Gambella
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.5_1,Nuwer,ETH.6.5.5_1,Wantawa ,Gambella
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.1_1,Abadir,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.2_1,Aboker,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.3_1,Amir Nur,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.4_1,Dire Teyara,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.5_1,Erer,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.6_1,Hakim,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.7_1,Jinela,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.8_1,Shenkor,Harari
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Harari ,ETH.7.1.9_1,Sofi,Harari
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.1_1,Amigna,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.2_1,Aseko,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.3_1,Asela Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.4_1,Bale Gasegar,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.5_1,Bekoji City,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.6_1,Chole,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.7_1,Deksis,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.8_1,Digluna Tijo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.9_1,Dodota,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.10_1,Enkelo Wabe ,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.11_1,Gololcha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.12_1,Guna,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.13_1,Hitosa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.14_1,Jeju,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.15_1,Limuna Bilbilo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.16_1,Lude Hitosa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.17_1,Merti,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.18_1,Munesa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.19_1,Robe,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.20_1,Seru,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.21_1,Shirka,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.22_1,Sire,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.23_1,Sude,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.24_1,Tena,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.25_1,Tiyo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.26_1,Ziway Dugda,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.1_1,Agarfa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.2_1,Berbere,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.3_1,Dawe Kachen ,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.4_1,Dawe Serer,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.5_1,Dinsho,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.6_1,Dolo Mena,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.7_1,Gasera,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.8_1,Ginir Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.8_1,Ginir Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.9_1,Goba Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.10_1,Goba Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.11_1,Gololcha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.12_1,Goro,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.13_1,Guradamole,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.14_1,Harena Buluk,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.15_1,Meda Welabu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.16_1,Rayitu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.17_1,Robe Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.18_1,Seweyna,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.19_1,Sinana ,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.1_1,Abaya,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.2_1,Arero,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.3_1,Bule Hora Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.4_1,Bule Hora Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.5_1,Dhas,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.6_1,Dillo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.7_1,Dire,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.8_1,Dugida Dawa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.9_1,Gelana,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.10_1,Melka Soda,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.11_1,Miyo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.12_1,Moyale,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.13_1,Teletele,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.14_1,Yabelo Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.15_1,Yabelo Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.1_1,Aweday Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.2_1,Babile,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.3_1,Bedeno,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.4_1,Chinaksan,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.5_1,Deder Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.6_1,Deder Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.7_1,Fedis,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.8_1,Girawa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.9_1,Gola Oda,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.10_1,Goro Gutu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.11_1,Gursum,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.12_1,Haro Maya Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.13_1,Haro Maya Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.14_1,Jarso,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.15_1,Kersa,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.16_1,Kombolcha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.17_1,Kumbi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.18_1,Kurfa Chele,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.19_1,Melka Belo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.20_1,Meta,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.21_1,Meyu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.4_1,East Hararge,ETH.8.4.22_1,Midga Tola,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.1_1,Ada A,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.2_1,Adama Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.3_1,Adama Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.4_1,Adami Tulu Jido Kombolcha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.5_1,Batu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.6_1,Bishoftu Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.7_1,Bora,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.8_1,Boset,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.9_1,Dugda,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.10_1,Fentale,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.11_1,Gimbichu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.12_1,Liben Chukala,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.13_1,Lome,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.14_1,Metahara City,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.5_1,East Shewa,ETH.8.5.15_1,Mojo Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.1_1,Boneya Boshe,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.2_1,Diga,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.3_1,Gida Ayana,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.4_1,Gobu Seyo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.5_1,Gudeya Bila,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.6_1,Guto Gida,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.7_1,Haro Limu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.8_1,Ibantu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.9_1,Jima Arjo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.10_1,Keremu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.11_1,Leka Dulecha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.12_1,Limu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.13_1,Nekemte Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.14_1,Nunu Kumba,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.15_1,Sasiga,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.16_1,Sibu Sire,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.17_1,Wama Hagelo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.6_1,East Wellega,ETH.8.6.18_1,Wayu Tuka,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.1_1,Akaki,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.2_1,Berek,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.3_1,Burayu,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.4_1,Duken Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.5_1,Gelan,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.6_1,Holeta Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.7_1,Lega Tafo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.7_1,Lega Tafo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.8_1,Mulo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.9_1,Sebeta Hawas,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.10_1,Sendafa Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.11_1,Sululta,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.12_1,Sululta Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.7_1,Finfine Zuria,ETH.8.7.13_1,Wolmera,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.1_1,Adola,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.2_1,Adola Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.3_1,Anasora,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.4_1,Bore,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.5_1,Dima ,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.6_1,Girja,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.7_1,Goro Dola,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.8_1,Hambela Wamena,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.9_1,Kercha,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.10_1,Liben,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.11_1,Negele Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.12_1,Odo Shakiso,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.13_1,Sebu Boru,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.14_1,Shakiso Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.15_1,Uraga,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.8_1,Guji,ETH.8.8.16_1,Wadera,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.1_1,Abay Chomen,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.2_1,Abe Dongoro,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.3_1,Amuru,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.4_1,Guduru,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.5_1,Hababo Guduru,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.6_1,Horo,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.7_1,Jardega Jarte ,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.8_1,Jima Genete,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.9_1,Jima Rare,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.9_1,Horo Gudru Welega,ETH.8.9.10_1,Shambu Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.1_1,Ale,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.2_1,Alge Sachi,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.3_1,Bedele Rural,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.4_1,Bedele Town,Oromia
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.10_1,Illu Aba Bora,ETH.8.10.5_1,Bicho,Oromia
